keyword,vector
不过如此,[-0.42434976]
硬撑,[-0.06340535]
哭腔,[0.26804125]
企及,[0.3726038]
爱恋,[0.32410145]
心碎,[-0.35966152]
刻骨铭心,[-0.42902765]
分手时,[0.24654694]
耿耿于怀,[-0.3885393]
热恋,[-0.47030726]
我爱你,[0.4204949]
嬉戏,[0.35517773]
钟爱,[0.4097322]
女同学,[0.02173559]
张敬轩,[-0.16760986]
念念不忘,[-0.4121164]
那些,[0.19805452]
高三,[-0.26132622]
擦擦,[-0.39678448]
流逝,[0.3461245]
歉意,[0.25774705]
飞机场,[0.15175776]
消磨,[-0.33559385]
沧桑,[-0.3215802]
三块,[-0.20804934]
红茶,[0.03407435]
延误,[0.22648281]
最后,[-0.24391814]
中山大学,[0.2886228]
共鸣,[0.04972728]
可悲,[-0.1762064]
首歌,[-0.24811055]
唱歌,[0.29835156]
陈慧娴,[0.45645535]
夜机,[-0.26050115]
一个,[0.103991]
这首,[-0.35449505]
好听,[-0.05173607]
陌生,[0.41696241]
分享,[0.23216754]
他们,[-0.25671104]
傻女,[0.03884089]
水晶灯,[0.394631]
花好月圆,[0.2066403]
今年过年,[0.08847065]
大紅大,[0.50243515]
人问,[-0.38242888]
粤语歌,[0.47638962]
慧嫻,[-0.31587172]
ktv,[0.16747484]
KTV,[0.05320935]
歌必,[0.04423092]
錯過,[0.11817782]
种错,[-0.08202643]
擬了,[-0.33811522]
必唱,[-0.35139403]
時機,[-0.42866212]
另首,[-0.3846864]
完年,[-0.3212049]
恕我直言,[0.30031908]
老歌,[0.46524316]
喜欢,[0.37553963]
王菲,[0.3642124]
晚安,[0.15760213]
好字,[-0.17505324]
心要,[0.09365759]
念旧,[0.45975536]
在我心中,[-0.08532922]
绕路,[-0.06545737]
双全,[0.44361323]
凑足,[0.2343214]
轻佻,[-0.18242046]
登机,[-0.01461161]
经典之作,[0.3663532]
世故,[-0.03547956]
逃掉,[0.26911598]
同桌,[0.18087383]
余生,[-0.43938226]
抹掉,[0.30087748]
今天,[0.37518874]
尽显,[-0.38858452]
一两次,[-0.3198624]
关机,[0.40807387]
我爱你,[0.44031942]
八点,[0.24926278]
璀璨,[0.09264652]
刻薄,[-0.22814867]
我爸,[0.41930774]
高中毕业,[-0.04522085]
孤零零,[0.38291112]
无情地,[0.28770673]
生活,[-0.19299294]
歌手,[0.2556991]
呼和浩特,[0.20190609]
平静下来,[-0.14266072]
我妈,[-0.0522781]
列表,[0.31592968]
发现,[-0.29808038]
天后,[-0.06327595]
这颗,[0.10406911]
四十,[-0.12944034]
与众不同,[0.2844454]
航班,[-0.09570498]
好友,[0.44258192]
静静,[0.4170112]
在座,[0.3591822]
爱心,[-0.0587443]
今年年底,[0.20651515]
玩笑,[-0.43798605]
好不好,[-0.35516164]
中途,[0.3121787]
高中,[0.15467426]
天王,[0.14838289]
儿女,[-0.40211952]
多余,[0.40167007]
开始,[-0.03664867]
各位,[-0.06964725]
出租车,[0.10657592]
不是,[0.22464994]
可比,[0.43905947]
追捧,[0.34093258]
一家人,[-0.19385858]
寒冷,[0.00410496]
大笑,[0.05168299]
舞台,[0.27984414]
多人,[0.4833383]
夜晚,[-0.14988174]
无奈,[-0.08345583]
什么样,[0.16284144]
出生,[-0.44472533]
经典,[-0.47470447]
一会,[0.17645022]
读书,[-0.11898234]
温暖,[0.1857257]
第二个,[0.51503736]
想要,[0.24005927]
平静,[0.26256543]
人生,[0.38174143]
全是,[0.52051437]
司机,[0.25147468]
成都,[-0.26999912]
每次,[0.15943828]
结婚,[-0.40629417]
真实,[0.10625753]
顿时,[-0.4433011]
眼泪,[0.15036428]
从来,[0.4472442]
口气,[0.34217596]
一生,[-0.16955446]
反而,[-0.03634446]
没有,[0.48701465]
北方,[0.44723386]
大多数,[0.12140614]
故事,[0.18930592]
早已,[-0.02061679]
南方,[0.06301456]
唯一,[0.07490694]
普通,[0.4248923]
变成,[0.0719358]
位置,[0.25023487]
好像,[0.2311973]
联系,[0.3444069]
相比,[-0.25080836]
就要,[0.02072762]
也许,[-0.47128105]
重新,[-0.24936423]
首歌,[-0.27723134]
这歌,[0.09915669]
大笑,[0.09552311]
听到,[0.38942873]
重逢,[-0.39801273]
手弹,[-0.06460419]
歌词,[-0.3536135]
流浪歌,[0.30602145]
陈慧娴,[0.4446683]
仅记,[-0.4345999]
弯回去,[0.4012051]
迈不动,[0.4878817]
搜到,[0.4907247]
雨夜,[-0.16917065]
黄金海岸,[0.47474256]
吉他,[-0.03562595]
心弦,[0.09915014]
幸事,[-0.12222984]
邂逅,[0.2204659]
烽火,[-0.3731054]
泪流满面,[0.2909723]
浦东新区,[0.32664227]
听懂,[-0.27256542]
母亲,[-0.14120468]
步子,[-0.3854512]
时候,[-0.3278922]
第一次,[-0.00500147]
打动,[0.4795516]
住处,[-0.03892558]
隔壁,[0.45271704]
一句,[0.49107158]
两句,[-0.17422299]
凭着,[-0.3377475]
一首,[-0.29575226]
记住,[0.0758525]
走过,[0.01043395]
感动,[-0.09186519]
沿岸,[0.42181778]
人生,[0.36335528]
有没有,[-0.2715809]
结婚,[-0.42124155]
再也,[0.10058856]
记得,[0.2671353]
点唱,[-0.10352974]
唱首歌,[0.42678085]
仅仅,[-0.02761474]
想起,[0.31782174]
蹲厕所,[-0.19539426]
入喉,[-0.0116432]
此酒,[0.06954837]
厕所间,[0.2617647]
纵是,[0.37446457]
事过,[0.0025208]
都煜煜,[0.4197724]
这桌,[-0.09859592]
随浪,[-0.16582106]
散着,[-0.01126094]
我见,[-0.02443995]
糊在,[0.2046674]
ktv,[0.16486655]
见白,[-0.4122828]
这代人,[-0.0730355]
某月某日,[0.35085458]
嘶声,[-0.31347492]
各奔前程,[0.26409134]
倾入,[-0.12465563]
粤语,[-0.40511993]
风华正茂,[0.33025637]
本来,[0.4223702]
喜欢,[0.32477215]
饮下,[0.41320342]
转音,[-0.09373885]
一个四十多岁,[0.10640092]
牛皮纸,[-0.09514277]
异国他乡,[0.3360493]
就是,[-0.2739806]
回到,[0.1030288]
旧友,[0.45712587]
什么,[0.48292136]
一首歌,[0.03166629]
力竭,[0.04862291]
浓香,[-0.11290359]
发丝,[0.17896643]
生辉,[0.11929314]
老妈,[0.00851935]
劳碌,[-0.27392343]
一壶酒,[0.29520732]
已经,[-0.30318314]
街边,[0.35255378]
亲亲,[0.21087112]
很大,[0.3824808]
感悟,[0.06861914]
我们,[-0.2995931]
阔别,[0.19229223]
共聚,[-0.4086775]
际遇,[-0.02051598]
心安理得,[0.3826629]
男士,[-0.35122615]
的话,[0.03147499]
点滴,[0.03675429]
长裙,[-0.38843632]
糊里糊涂,[0.21056184]
暑假,[0.4142825]
仰头,[-0.20986126]
随风,[-0.26927638]
飘荡,[0.30211863]
回首,[-0.44037354]
最合适,[0.4399725]
酒吧,[0.45344096]
多好,[-0.1518005]
剧情,[-0.31533545]
重拾,[0.48216426]
相逢,[0.3048265]
一样,[-0.17592436]
淡淡的,[-0.31628695]
泪花,[0.37446332]
好久不见,[-0.13115093]
喜欢,[0.36671925]
西藏,[0.3053918]
三千多,[0.46467134]
街口,[-0.28896335]
悲凉,[0.02312232]
格子,[0.32127395]
不如,[0.25606364]
小城,[0.1682567]
愿意,[-0.12830265]
再见,[0.24492472]
终究,[-0.1903261]
段时间,[0.53225315]
美好,[0.20891586]
评论,[-0.3119729]
只是,[0.3527524]
骑车去,[0.10315903]
还会,[-0.4950012]
不见,[0.40362448]
对方,[-0.10599656]
掩于,[0.06996491]
地说,[0.2652122]
已活,[0.20565008]
Lyn,[0.03010961]
玛吉,[-0.34246457]
群里,[0.27257648]
粤语版,[-0.10150041]
执念,[0.4941374]
美的,[-0.20570363]
很伤,[0.46462947]
国语版,[-0.08535036]
刚下,[0.10322507]
还是,[-0.00374985]
暗恋,[-0.02389787]
考研,[-0.31579685]
曾经,[0.42273122]
溅湿,[-0.4924522]
粤语,[-0.39535385]
第一次,[0.00256038]
一个,[0.09874766]
更胜,[-0.2333317]
阿米,[-0.3679438]
联系,[0.3419903]
参加国,[-0.28616667]
也许,[-0.4771007]
话别,[0.33379337]
顺其自然,[0.4162455]
鞋面,[-0.36070588]
入秋,[-0.23974165]
善解人意,[-0.30471283]
穿起,[0.29626057]
纳木错,[-0.33900777]
不到,[-0.15587808]
唇齿,[0.12362183]
只能,[-0.10387199]
长袖,[0.47619903]
平实,[-0.3419339]
总爱,[0.37105244]
逃不过,[-0.3503865]
其实,[0.36707926]
交集,[0.00784477]
布达拉宫,[0.21995609]
我们,[-0.27736756]
一马,[0.24380073]
殷切,[0.05195708]
谢幕,[0.22167596]
告诉,[-0.4238934]
决绝,[0.39195397]
情歌,[0.37164378]
面目全非,[0.12743084]
联系人,[0.09099372]
没有勇气,[0.12025327]
看到,[-0.05373692]
失恋,[-0.20125791]
然后,[0.3793133]
所有,[-0.4622164]
倾心,[-0.3714239]
翻来覆去,[-0.12890767]
若无其事,[0.0928877]
上场,[-0.4302638]
难熬,[-0.41663802]
最后,[-0.23870814]
那么,[-0.0752277]
衬衫,[-0.41004068]
男生,[-0.37815717]
无能为力,[0.1282303]
故作,[0.24554534]
留恋,[-0.10950934]
小雨,[-0.2704018]
一朝,[-0.13168259]
何苦,[0.30930987]
想念,[0.22293235]
自私,[0.22892314]
茶馆,[-0.33149806]
听懂,[-0.25846243]
地方,[-0.2996617]
潇洒,[-0.16491687]
惶恐,[-0.10820866]
异地,[0.02122206]
打扰,[-0.2625925]
只有,[0.5138472]
思量,[0.06163491]
拉萨,[0.10798228]
怀念,[0.20308279]
笑脸,[-0.23034745]
装作,[-0.07480238]
爱心,[-0.0428404]
好久,[0.02295734]
不过,[0.17093968]
奔波,[-0.01534035]
相待,[0.15660144]
桃花,[0.3101409]
悲伤,[0.2900125]
当兵,[0.32143945]
剧目,[0.42241022]
失利,[0.3932166]
亲爱,[0.21149129]
十里,[-0.18339017]
繁华,[-0.3347409]
变迁,[-0.08263956]
间隔,[-0.25491753]
时光,[-0.09311164]
小心翼翼,[0.19396535]
现在,[-0.32032508]
好听,[-0.08828543]
粤语版,[-0.12045079]
忘记,[0.11765527]
国语,[-0.42965555]
中文,[-0.24481347]
粤语歌,[0.4397359]
alin,[0.09118801]
婚礼,[0.21167834]
粤语,[-0.42149383]
首歌,[-0.28129148]
跟你走,[-0.387612]
理由,[0.12499746]
歌词,[-0.35082713]
发音,[-0.44172925]
总是,[-0.38962454]
什么,[0.46516594]
翻唱,[0.11250126]
个人专辑,[-0.0963143]
伴郎,[0.02816936]
中老,[0.19135384]
奸笑,[-0.28810874]
单曲,[-0.2256711]
故事,[0.176246]
穿著,[-0.46825993]
醫院,[0.24393257]
欣宜,[0.32255253]
電話,[-0.2678114]
经典歌曲,[-0.24078749]
一聲,[0.22343162]
高興,[0.3166024]
红毯,[-0.15140721]
還是,[-0.33024892]
那間,[0.45229688]
趕去,[-0.3973798]
還沒有,[0.2686495]
中風,[-0.15863624]
要問,[-0.45392865]
闖紅燈,[0.23756976]
郑少秋,[-0.07583612]
你給,[-0.1291357]
英文歌,[-0.45684546]
WiFi,[0.34003708]
離開,[-0.29754624]
KFC,[0.12681924]
始終,[0.14386427]
知道,[0.29255128]
首张,[-0.12539224]
听到,[0.35841227]
不是,[0.19709842]
第二张,[0.38853252]
唱出来,[-0.16076897]
专辑,[0.3549051]
唱唱,[-0.00131599]
哭成,[0.12286919]
一天,[0.25261113]
别来,[0.031314]
神秘感,[-0.193887]
中文版,[-0.18596078]
博大精深,[0.08019385]
年月日,[-0.11467579]
先入为主,[-0.17346714]
听得懂,[-0.43273497]
通俗易懂,[-0.14625025]
撇嘴,[-0.40704897]
配角,[0.01874185]
哈哈哈,[0.20092608]
一下,[-0.20772415]
看到,[-0.07501706]
贝克,[-0.2975665]
觉得,[0.22780812]
日语,[0.01767666]
可是,[0.13334306]
不同寻常,[0.45220754]
烙印,[0.09373581]
场子,[0.20640853]
哀伤,[0.15963638]
普通话,[-0.19385989]
唱片,[-0.37442607]
惊呆,[0.20773882]
百度,[0.32103145]
爱心,[-0.07000916]
好久,[0.01621865]
想像,[-0.4065185]
一定,[0.2803093]
有种,[0.19273217]
我怕,[-0.25631404]
一通,[0.406415]
踏上,[0.25744528]
讨厌,[0.10343259]
要来,[-0.36403897]
因为,[0.12731706]
咖啡,[-0.3479049]
本是,[0.16349086]
难过,[0.44786698]
英语,[0.07818229]
深深,[0.29321027]
身影,[0.06220708]
总算,[-0.00315308]
味道,[-0.19342393]
天上,[0.01012546]
想不到,[-0.25842658]
急忙,[-0.37403378]
富有,[-0.0501756]
评论,[-0.33645505]
接到,[-0.47923064]
想象,[-0.34490848]
循环,[0.03496944]
结婚,[-0.42837033]
算是,[0.11397766]
熟悉,[-0.13132815]
更好,[0.4009124]
心情,[-0.00402156]
同年,[0.27709472]
语言,[0.02601668]
出版,[0.05134746]
衣服,[-0.45890293]
女儿,[-0.42193058]
昨天,[-0.1924297]
是因为,[0.08621456]
比如,[-0.2607971]
不管,[0.18223396]
刚才,[0.01043068]
推出,[-0.10612673]
不好,[-0.1387508]
感觉,[0.20896769]
一个,[0.06784099]
真的,[-0.1184027]
以为,[0.43463618]
去年,[0.14526199]
以前,[0.3604054]
空间,[-0.46213683]
明白,[-0.24249549]
其实,[0.33084017]
看见,[-0.06072592]
参加,[0.33595994]
心里,[0.40629306]
消息,[-0.14622921]
突然,[0.41669276]
后来,[0.40530083]
非常,[-0.16500871]
一起,[-0.37013757]
抽烟,[0.46185356]
喜欢,[0.33760244]
心酸,[0.20168062]
共同话题,[0.16835912]
好歌,[-0.22151779]
爱情,[0.10293312]
生日快乐,[-0.18491192]
云淡风轻,[0.20277897]
难道,[-0.24892361]
妈粉,[0.16976625]
命硬勇,[0.10410319]
水瓶座,[-0.453788]
余春娇,[-0.36927593]
傻气,[0.17861985]
首词,[-0.1563276]
鬼故事,[-0.09517726]
同偕到,[-0.06329709]
粤癌,[0.2872579]
听歌,[0.16980109]
过千,[0.19804153]
赌上,[0.04186451]
只望,[-0.34154296]
大俗,[-0.45911154]
我要,[0.40231934]
合照,[-0.14902413]
fa,[-0.26091513]
kay,[-0.00240246]
活成,[-0.035167]
率性,[-0.16237019]
爱恨,[-0.36807203]
吐舌,[0.4974186]
收放自如,[-0.39349157]
戒掉,[0.29845807]
一个,[0.07578075]
稀客,[-0.4122011]
霜花,[0.45730504]
就是,[-0.26461148]
旧友,[0.45308366]
为什么,[0.11632957]
偷生,[0.06686203]
余生,[-0.46116474]
横冲直撞,[0.10612115]
刻骨铭心,[-0.4224273]
纠葛,[-0.19441128]
羁绊,[-0.28571972]
戒烟,[0.26139078]
心软,[0.38025087]
可是,[0.13744861]
一男一女,[0.18757574]
从头到尾,[0.14304313]
哀伤,[0.17139426]
亲眼看到,[0.2434523]
轻而易举,[-0.45970663]
动心,[0.38041344]
男生,[-0.3745787]
讲讲,[0.16621433]
心痛,[0.13643348]
错觉,[-0.09078587]
瞧不起,[0.09305357]
白发,[-0.34982097]
潇洒,[-0.16718124]
稿子,[0.49841934]
怀念,[0.21020176]
重症,[0.2558356]
从没,[-0.18889913]
一千,[-0.366422]
唱歌,[0.24483989]
一瞬间,[0.03654667]
化为,[-0.42300653]
渡过,[0.38674125]
一点点,[0.14767215]
哈哈,[-0.47520265]
礼物,[-0.21387453]
这样,[-0.15279107]
凌晨,[0.26175284]
可爱,[-0.15888204]
女孩,[-0.44100818]
无非,[0.23057972]
看过,[0.4853195]
晚期,[-0.12644842]
模样,[0.3946166]
丧失,[-0.44084442]
自己,[0.46032408]
当作,[0.04221196]
一夜,[-0.01252418]
没人,[0.03503164]
电影,[0.48174915]
怀疑,[-0.1365468]
不禁,[-0.16222638]
传说,[-0.492883]
感情,[-0.33760583]
仿佛,[0.46403727]
一生,[-0.19284704]
回头,[-0.19867656]
患者,[-0.2721159]
令人,[0.2653627]
不必,[0.2751534]
没有,[0.46049744]
失去,[0.07091992]
竟然,[0.25802553]
日子,[-0.2474638]
曾经,[0.38924363]
朋友,[0.42727664]
一块,[0.2737436]
真的,[-0.1130724]
想到,[0.4634238]
肯定,[-0.09696177]
拥有,[-0.07786126]
一天,[0.26192626]
后来,[0.4131842]
完成,[0.15327998]
能力,[-0.17278044]
不要,[0.04635958]
那个,[-0.5017762]
之后,[-0.24038339]
世界,[-0.26146233]
听听,[0.10752148]
哥哥,[-0.4548691]
首歌,[-0.27711874]
华人,[-5.781632e-05]
感觉,[0.21848907]
一首歌,[0.02813003]
年代,[0.09488093]
粉丝,[0.27507564]
这首,[-0.38973883]
好听,[-0.07568654]
歌曲,[-0.0812121]
目前为止,[0.04298076]
魅力,[-0.42465803]
温柔,[-0.29788008]
没有,[0.47003266]
特别,[-0.2323925]
很多歌,[0.4596073]
韩国,[-0.46470076]
一百遍,[0.16731389]
航天城,[0.240633]
张国荣,[0.19254564]
冰糕,[-0.00446098]
前程锦绣,[0.05339599]
生有幸,[-0.27264518]
美而悲,[0.46748438]
小沙丘,[-0.12880805]
只觉,[-0.4386288]
摸冰枣,[-0.35626706]
侯斯顿,[0.41794482]
韩星,[0.18592381]
Leslie,[-0.19775072]
吉言,[0.1930333]
距离感,[-0.46041295]
集于一身,[0.43454102]
喜欢,[0.34880635]
好像,[0.23157255]
霸王别姬,[-0.30258998]
韩日,[-0.29964915]
记取,[0.09333988]
低吟,[0.27947336]
荒岛,[0.21972845]
时代背景,[-0.19521916]
壁纸,[0.39279348]
低语,[0.4090946]
几首,[-0.3220545]
意犹未尽,[0.44112423]
冷门,[-0.46957248]
分心,[0.21886462]
吹奏,[0.5006065]
沾染,[0.48883963]
未来,[-0.41495064]
红茶,[0.03902784]
漫游,[0.05301969]
花草,[0.37299025]
万千,[-0.2807536]
冷酷,[0.46577153]
铃声,[-0.3209564]
歌词,[-0.334386]
唱片,[-0.36502945]
孤单,[0.27391312]
听来,[0.2999475]
发芽,[-0.11138016]
那句,[0.42398003]
男朋友,[0.30685458]
薄薄的,[-0.03538859]
过时,[-0.09215914]
陪伴,[-0.4803033]
不会,[-0.12118831]
发音,[-0.43174627]
最爱,[0.38502625]
真切,[-0.31976792]
扬起,[-0.22145808]
曲子,[0.0093468]
美妙,[0.04710151]
直到现在,[-0.05299991]
风沙,[0.35715488]
风吹,[0.16009733]
沉浸,[0.09779203]
一个,[0.0762931]
冰箱,[0.27947497]
一定,[0.29109508]
有种,[0.20021355]
获奖,[-0.11991306]
好似,[0.2445226]
骄傲,[0.13273178]
时间,[-0.4264387]
不得了,[0.37512428]
还有,[-0.45116517]
还是,[-0.02333557]
心底,[-0.1656004]
千里,[0.09463175]
模仿,[-0.14498955]
传奇,[0.01752197]
最具,[0.38341835]
耳边,[0.03323453]
少女,[0.09905683]
成为,[0.44224545]
星期,[0.17266375]
有过,[-0.35040084]
不好意思,[0.07517359]
完美,[-0.24645334]
亲切,[0.11735997]
人气,[-0.03568165]
纪念,[-0.4265083]
谢谢,[-0.11312205]
不下,[-0.12728512]
我会,[-0.2549833]
味道,[-0.18636347]
丝毫,[-0.26238716]
无关,[-0.21155632]
就是,[-0.2625095]
什么,[0.48821694]
午后,[0.31136367]
没人,[0.04000504]
想要,[0.23190658]
般的,[0.40119946]
无数,[0.3767113]
一辈子,[0.02054151]
评价,[-0.06631703]
明星,[-0.19717543]
身后,[0.41126144]
收到,[0.11532431]
电影,[0.4834531]
培养,[0.24453844]
简直,[0.21808887]
之所以,[0.34865233]
到处,[0.2829161]
记录,[0.24129432]
Eason,[-0.05176195]
出現,[-0.39198568]
粤语,[-0.4103023]
憨笑,[0.06744751]
首歌,[-0.27993855]
亲亲,[0.20562778]
今天,[0.3659013]
可是,[0.13037081]
一件,[-0.17126389]
喜欢,[0.32345098]
流泪,[0.50416374]
后来,[0.41309142]
一会,[0.16383137]
许个,[-0.05164568]
一直,[0.07470741]
完美主义,[-0.13382377]
陈胖子,[0.14955966]
从我做起,[0.26531023]
无国界,[0.47561878]
遇到,[0.4214217]
声线,[-0.20730238]
好多个,[-0.30308932]
单曲,[-0.22724232]
成熟,[0.28341863]
LIFE,[-0.32068685]
能许,[0.24836904]
陈奕迅,[-0.1538626]
shenmegui,[0.08250785]
可遇,[-0.00789277]
难爱上,[-0.00026764]
HM,[0.25955972]
MD,[0.08200536]
SSR,[-0.08126637]
MR,[-0.36829102]
那樣,[-0.12691972]
拍个,[0.10823277]
那個,[0.14392786]
抽个,[-0.19677979]
大岁,[-0.47732955]
合照,[-0.14471565]
你妹,[-0.26895577]
广式,[-0.13649543]
Changsha,[-0.26065177]
Another,[0.37056375]
我放佛,[-0.15047044]
遇不到,[0.2467254]
维和部队,[-0.00491233]
灰姑娘,[0.29168954]
相信,[0.12577029]
感觉,[0.21300265]
节约用水,[-0.24024907]
别太,[-0.12270036]
帮不上,[0.4484447]
演唱会,[-0.23055421]
越能,[0.3066683]
苏杭,[0.06599936]
潘基文,[-0.13714898]
沉醉,[-0.35746306]
好多年,[0.04035373]
星球,[0.24157101]
工作室,[-0.34398893]
那个,[-0.5133681]
普通话,[-0.18576758]
多想,[-0.14810033]
男生,[-0.3743695]
钟声,[0.3106331]
景点,[0.31978905]
摆设,[0.16252616]
迫切需要,[-0.30602607]
午夜,[-0.11111342]
人道主义,[0.04048646]
敲响,[0.40817982]
农历,[-0.49913862]
单身,[-0.33200338]
华北地区,[-0.49495447]
这首,[-0.39821538]
祝福,[-0.17468357]
时候,[-0.31940004]
打扫,[0.18147187]
爱心,[-0.05918049]
湖边,[-0.13987106]
奢侈,[-0.2771554]
妹子,[-0.3679942]
只想,[0.48084962]
一个,[0.06191053]
握手,[-0.2914441]
工作,[0.2191169]
一定,[0.29093733]
歌曲,[-0.08726967]
水资源,[0.1823321]
男孩,[-0.21004449]
大吃一惊,[0.11665217]
清新,[-0.44878346]
嘲笑,[0.3487628]
极了,[-0.3173855]
生日,[0.05236595]
停下来,[-0.3444006]
还有,[-0.46330214]
默默,[-0.36024818]
安心,[0.4068422]
救援,[0.17022294]
哈哈,[-0.4847552]
那年,[-0.3935344]
恋爱,[0.0414496]
婚礼,[0.2152025]
惊喜,[0.05332781]
整天,[0.48521405]
浪费,[-0.26605496]
看清,[0.24260858]
所有人,[0.23522629]
感慨,[0.22834179]
可爱,[-0.15803634]
不是,[0.19571571]
遗憾,[-0.13625033]
杨千嬅,[0.24270302]
明哥,[0.36082062]
林夕,[-0.11737594]
首歌,[-0.28318456]
黄耀明,[0.20025954]
那晚,[-0.18729866]
老爷,[-0.04301287]
拨通,[0.01100301]
诠释,[-0.28092608]
最怕,[0.12035365]
写给,[-0.16804697]
电话,[-0.33198118]
真的,[-0.11591656]
下去,[-0.4180157]
深夜,[0.38199422]
